[2025-05-05 00:00:24.056] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746383424056
[2025-05-05 01:23:53.252] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433252
[2025-05-05 01:23:53.360] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433360
[2025-05-05 01:23:53.367] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433367
[2025-05-05 01:23:53.477] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433477
[2025-05-05 01:23:53.579] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433579
[2025-05-05 01:23:53.688] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433688
[2025-05-05 01:23:53.798] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433798
[2025-05-05 01:23:53.860] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433860
[2025-05-05 01:23:53.908] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388433908
[2025-05-05 01:23:54.021] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434021
[2025-05-05 01:23:54.126] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434126
[2025-05-05 01:23:54.235] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434235
[2025-05-05 01:23:54.344] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434344
[2025-05-05 01:23:54.360] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434360
[2025-05-05 01:23:54.453] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434453
[2025-05-05 01:23:54.564] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434564
[2025-05-05 01:23:54.672] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434672
[2025-05-05 01:23:54.783] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434783
[2025-05-05 01:23:54.860] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434860
[2025-05-05 01:23:54.892] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388434892
[2025-05-05 01:23:55.000] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435000
[2025-05-05 01:23:55.109] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435109
[2025-05-05 01:23:55.219] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435219
[2025-05-05 01:23:55.338] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435338
[2025-05-05 01:23:55.359] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435359
[2025-05-05 01:23:55.552] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435552
[2025-05-05 01:23:55.661] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435661
[2025-05-05 01:23:55.767] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435767
[2025-05-05 01:23:55.870] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435870
[2025-05-05 01:23:55.876] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435876
[2025-05-05 01:23:55.984] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388435984
[2025-05-05 01:23:56.094] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388436094
[2025-05-05 01:23:56.223] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388436223
[2025-05-05 01:23:56.322] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388436322
[2025-05-05 01:23:56.361] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388436361
[2025-05-05 01:23:56.426] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388436426
[2025-05-05 01:23:56.573] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388436573
[2025-05-05 01:25:42.251] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542250
[2025-05-05 01:25:42.362] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542362
[2025-05-05 01:25:42.471] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542471
[2025-05-05 01:25:42.477] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542477
[2025-05-05 01:25:42.579] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542579
[2025-05-05 01:25:42.687] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542687
[2025-05-05 01:25:42.801] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542800
[2025-05-05 01:25:42.907] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542907
[2025-05-05 01:25:42.970] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388542970
[2025-05-05 01:25:43.301] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543301
[2025-05-05 01:25:43.302] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543302
[2025-05-05 01:25:43.305] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543305
[2025-05-05 01:25:43.344] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543344
[2025-05-05 01:25:43.455] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543455
[2025-05-05 01:25:43.471] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543471
[2025-05-05 01:25:43.563] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543562
[2025-05-05 01:25:43.673] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543673
[2025-05-05 01:25:43.785] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543785
[2025-05-05 01:25:43.896] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543896
[2025-05-05 01:25:43.971] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388543971
[2025-05-05 01:25:44.003] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544003
[2025-05-05 01:25:44.113] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544113
[2025-05-05 01:25:44.219] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544219
[2025-05-05 01:25:44.331] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544331
[2025-05-05 01:25:44.437] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544437
[2025-05-05 01:25:44.471] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544471
[2025-05-05 01:25:44.551] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544551
[2025-05-05 01:25:44.661] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544661
[2025-05-05 01:25:44.772] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544772
[2025-05-05 01:25:44.875] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544875
[2025-05-05 01:25:44.971] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544971
[2025-05-05 01:25:44.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388544987
[2025-05-05 01:25:45.099] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545099
[2025-05-05 01:25:45.204] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545204
[2025-05-05 01:25:45.317] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545317
[2025-05-05 01:25:45.422] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545422
[2025-05-05 01:25:45.471] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545471
[2025-05-05 01:25:45.530] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545530
[2025-05-05 01:25:45.642] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545642
[2025-05-05 01:25:45.754] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545754
[2025-05-05 01:25:45.867] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545867
[2025-05-05 01:25:45.970] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545970
[2025-05-05 01:25:45.973] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388545973
[2025-05-05 01:25:46.086] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546086
[2025-05-05 01:25:46.188] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546188
[2025-05-05 01:25:46.299] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546299
[2025-05-05 01:25:46.411] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546411
[2025-05-05 01:25:46.471] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546471
[2025-05-05 01:25:46.516] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546516
[2025-05-05 01:25:46.627] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546627
[2025-05-05 01:25:46.737] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546737
[2025-05-05 01:25:46.846] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546846
[2025-05-05 01:25:46.955] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546955
[2025-05-05 01:25:46.969] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388546969
[2025-05-05 01:25:47.066] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547066
[2025-05-05 01:25:47.179] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547179
[2025-05-05 01:25:47.288] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547288
[2025-05-05 01:25:47.401] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547401
[2025-05-05 01:25:47.470] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547470
[2025-05-05 01:25:47.504] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547504
[2025-05-05 01:25:47.611] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547611
[2025-05-05 01:25:47.721] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547721
[2025-05-05 01:25:47.834] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547834
[2025-05-05 01:25:47.937] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547937
[2025-05-05 01:25:47.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388547987
[2025-05-05 01:25:48.054] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548054
[2025-05-05 01:25:48.167] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548166
[2025-05-05 01:25:48.266] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548266
[2025-05-05 01:25:48.379] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548379
[2025-05-05 01:25:48.488] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548488
[2025-05-05 01:25:48.495] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548495
[2025-05-05 01:25:48.603] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548603
[2025-05-05 01:25:48.704] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548704
[2025-05-05 01:25:48.821] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548821
[2025-05-05 01:25:48.923] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548923
[2025-05-05 01:25:48.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388548987
[2025-05-05 01:25:49.035] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549035
[2025-05-05 01:25:49.206] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549206
[2025-05-05 01:25:49.253] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549253
[2025-05-05 01:25:49.371] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549371
[2025-05-05 01:25:49.488] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549488
[2025-05-05 01:25:49.579] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549579
[2025-05-05 01:25:49.687] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549687
[2025-05-05 01:25:49.803] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549803
[2025-05-05 01:25:49.916] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549916
[2025-05-05 01:25:49.995] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388549995
[2025-05-05 01:25:50.020] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550020
[2025-05-05 01:25:50.137] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550137
[2025-05-05 01:25:50.347] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550347
[2025-05-05 01:25:50.454] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550454
[2025-05-05 01:25:50.495] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550495
[2025-05-05 01:25:50.571] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550571
[2025-05-05 01:25:50.683] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550683
[2025-05-05 01:25:50.787] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550787
[2025-05-05 01:25:50.891] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550891
[2025-05-05 01:25:50.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388550987
[2025-05-05 01:25:51.002] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551002
[2025-05-05 01:25:51.115] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551115
[2025-05-05 01:25:51.220] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551220
[2025-05-05 01:25:51.336] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551336
[2025-05-05 01:25:51.437] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551437
[2025-05-05 01:25:51.487] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551487
[2025-05-05 01:25:51.546] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551546
[2025-05-05 01:25:51.659] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551659
[2025-05-05 01:25:51.770] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551770
[2025-05-05 01:25:51.882] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551882
[2025-05-05 01:25:51.988] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551987
[2025-05-05 01:25:51.993] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388551993
[2025-05-05 01:25:52.104] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552104
[2025-05-05 01:25:52.204] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552204
[2025-05-05 01:25:52.315] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552315
[2025-05-05 01:25:52.428] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552428
[2025-05-05 01:25:52.487] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552487
[2025-05-05 01:25:52.537] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552537
[2025-05-05 01:25:52.649] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552649
[2025-05-05 01:25:52.754] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552754
[2025-05-05 01:25:52.858] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552858
[2025-05-05 01:25:52.971] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552971
[2025-05-05 01:25:52.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388552987
[2025-05-05 01:25:53.083] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553083
[2025-05-05 01:25:53.191] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553191
[2025-05-05 01:25:53.302] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553302
[2025-05-05 01:25:53.412] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553412
[2025-05-05 01:25:53.487] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553487
[2025-05-05 01:25:53.514] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553514
[2025-05-05 01:25:53.627] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553627
[2025-05-05 01:25:53.738] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553738
[2025-05-05 01:25:53.849] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553849
[2025-05-05 01:25:53.954] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553954
[2025-05-05 01:25:53.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388553987
[2025-05-05 01:25:54.066] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554066
[2025-05-05 01:25:54.187] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554187
[2025-05-05 01:25:54.395] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554395
[2025-05-05 01:25:54.484] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554484
[2025-05-05 01:25:54.504] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554504
[2025-05-05 01:25:54.609] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554609
[2025-05-05 01:25:54.721] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554721
[2025-05-05 01:25:54.837] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554837
[2025-05-05 01:25:54.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388554987
[2025-05-05 01:25:55.051] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555051
[2025-05-05 01:25:55.163] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555163
[2025-05-05 01:25:55.270] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555270
[2025-05-05 01:25:55.387] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555387
[2025-05-05 01:25:55.488] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555487
[2025-05-05 01:25:55.494] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555494
[2025-05-05 01:25:55.595] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555595
[2025-05-05 01:25:55.703] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555703
[2025-05-05 01:25:55.819] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555819
[2025-05-05 01:25:55.922] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555922
[2025-05-05 01:25:55.998] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388555998
[2025-05-05 01:25:56.037] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556037
[2025-05-05 01:25:56.153] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556153
[2025-05-05 01:25:56.363] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556363
[2025-05-05 01:25:56.470] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556470
[2025-05-05 01:25:56.486] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556486
[2025-05-05 01:25:56.587] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556587
[2025-05-05 01:25:56.692] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556692
[2025-05-05 01:25:56.802] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556802
[2025-05-05 01:25:56.906] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556906
[2025-05-05 01:25:56.983] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388556983
[2025-05-05 01:25:57.016] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557015
[2025-05-05 01:25:57.126] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557126
[2025-05-05 01:25:57.234] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557234
[2025-05-05 01:25:57.344] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557344
[2025-05-05 01:25:57.453] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557453
[2025-05-05 01:25:57.484] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557484
[2025-05-05 01:25:57.562] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557562
[2025-05-05 01:25:57.675] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557675
[2025-05-05 01:25:57.787] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557787
[2025-05-05 01:25:57.894] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557894
[2025-05-05 01:25:57.986] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388557986
[2025-05-05 01:25:58.003] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558003
[2025-05-05 01:25:58.120] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558120
[2025-05-05 01:25:58.219] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558219
[2025-05-05 01:25:58.331] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558331
[2025-05-05 01:25:58.442] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558442
[2025-05-05 01:25:58.486] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558486
[2025-05-05 01:25:58.553] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558553
[2025-05-05 01:25:58.665] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558665
[2025-05-05 01:25:58.771] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558771
[2025-05-05 01:25:58.875] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558875
[2025-05-05 01:25:58.986] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558986
[2025-05-05 01:25:58.989] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388558989
[2025-05-05 01:25:59.100] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559099
[2025-05-05 01:25:59.204] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559203
[2025-05-05 01:25:59.321] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559321
[2025-05-05 01:25:59.432] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559432
[2025-05-05 01:25:59.502] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559502
[2025-05-05 01:25:59.536] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559536
[2025-05-05 01:25:59.643] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559643
[2025-05-05 01:25:59.754] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559754
[2025-05-05 01:25:59.865] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559865
[2025-05-05 01:25:59.970] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559970
[2025-05-05 01:25:59.986] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388559986
[2025-05-05 01:26:00.084] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560084
[2025-05-05 01:26:00.190] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560190
[2025-05-05 01:26:00.299] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560299
[2025-05-05 01:26:00.411] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560410
[2025-05-05 01:26:00.487] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560487
[2025-05-05 01:26:00.520] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560520
[2025-05-05 01:26:00.633] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560633
[2025-05-05 01:26:00.736] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560736
[2025-05-05 01:26:00.843] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560843
[2025-05-05 01:26:00.952] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560952
[2025-05-05 01:26:00.986] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388560986
[2025-05-05 01:26:01.067] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388561067
[2025-05-05 01:26:01.177] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388561177
[2025-05-05 01:26:01.284] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388561284
[2025-05-05 01:26:01.393] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388561393
[2025-05-05 01:26:01.485] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388561485
[2025-05-05 01:26:01.502] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388561502
[2025-05-05 01:26:01.611] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746388561611
