[2025-05-09 11:04:39.005] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 12:01:05.830] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:01:05.833] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:01:06.842] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:01:06.845] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:01:07.852] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:01:07.854] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:01:08.862] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:01:08.865] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:01:09.877] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:01:09.879] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:01:10.903] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 12:01:10.907] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 12:01:11.999] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 12:01:12.001] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 12:01:13.106] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:01:13.109] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:01:14.195] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 12:01:14.197] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 12:01:15.276] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:01:15.277] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:01:16.381] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 12:01:16.384] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 12:01:17.408] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:01:17.412] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:01:18.422] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:01:18.424] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:01:19.430] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.91
[2025-05-09 12:01:19.433] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.91
[2025-05-09 12:01:24.600] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:01:24.601] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:01:25.602] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:01:25.603] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:01:26.710] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.89
[2025-05-09 12:01:26.712] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.89
[2025-05-09 12:01:27.785] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:01:27.786] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:01:28.926] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:01:28.927] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:01:30.623] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 12:01:30.627] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 12:04:16.249] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:04:16.250] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:04:17.304] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.94
[2025-05-09 12:04:17.306] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.94
[2025-05-09 12:04:18.397] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.89
[2025-05-09 12:04:18.398] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.89
[2025-05-09 12:04:19.488] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:04:19.491] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:04:20.587] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.64
[2025-05-09 12:04:20.590] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.64
[2025-05-09 12:04:21.663] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:04:21.666] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:04:22.665] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.98
[2025-05-09 12:04:22.666] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.98
[2025-05-09 12:04:23.672] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 12:04:23.676] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 12:04:28.768] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:04:28.775] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:04:29.907] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.64
[2025-05-09 12:04:29.911] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.64
[2025-05-09 12:04:31.011] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:04:31.014] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:04:32.107] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:04:32.111] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:04:33.204] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.87
[2025-05-09 12:04:33.206] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.87
[2025-05-09 12:04:34.220] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:04:34.223] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:04:35.221] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.91
[2025-05-09 12:04:35.224] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.91
[2025-05-09 12:04:36.229] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:04:36.232] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:04:41.282] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:04:41.283] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:04:42.286] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.96
[2025-05-09 12:04:42.288] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.96
[2025-05-09 12:04:47.383] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.51
[2025-05-09 12:04:47.385] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.51
[2025-05-09 12:04:48.384] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 12:04:48.390] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 12:04:49.413] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:04:49.414] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:04:50.417] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:04:50.418] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:04:51.507] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 12:04:51.510] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 12:04:52.617] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 12:04:52.621] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.63
[2025-05-09 12:06:43.768] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.86
[2025-05-09 12:06:43.768] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.86
[2025-05-09 12:06:44.778] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:06:44.781] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:06:45.863] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 12:06:45.865] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 12:06:46.968] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:06:46.970] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:06:48.055] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 12:06:48.056] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 12:06:49.066] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 12:06:49.069] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 12:06:50.137] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:06:50.138] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:06:51.207] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:06:51.208] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:06:52.208] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 12:06:52.209] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.59
[2025-05-09 12:06:53.253] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 12:06:53.255] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 12:06:54.273] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 12:06:54.276] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 12:06:55.354] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 12:06:55.358] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 12:06:56.449] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 12:06:56.452] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 12:06:57.541] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.97
[2025-05-09 12:06:57.544] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.97
[2025-05-09 12:06:58.643] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 12:06:58.646] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 12:06:59.737] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.95
[2025-05-09 12:06:59.742] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.95
[2025-05-09 12:20:16.173] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:20:16.175] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:20:17.213] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:20:17.216] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:20:18.307] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.98
[2025-05-09 12:20:18.309] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.98
[2025-05-09 12:20:19.325] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.92
[2025-05-09 12:20:19.328] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.92
[2025-05-09 12:20:20.433] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.91
[2025-05-09 12:20:20.435] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.91
[2025-05-09 12:20:21.434] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:20:21.437] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:20:22.534] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 12:20:22.535] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.9
[2025-05-09 12:20:23.639] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.88
[2025-05-09 12:20:23.641] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.88
[2025-05-09 12:20:24.701] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:20:24.705] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:20:25.743] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 12:20:25.746] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.88
[2025-05-09 12:20:26.824] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:20:26.825] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:20:27.922] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 12:20:27.926] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 12:20:28.981] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:20:28.983] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:20:30.064] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:20:30.068] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.53
[2025-05-09 12:20:31.168] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.86
[2025-05-09 12:20:31.171] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.86
[2025-05-09 12:20:32.170] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:20:32.173] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.6
[2025-05-09 12:20:33.254] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:20:33.257] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.56
[2025-05-09 12:20:34.269] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.86
[2025-05-09 12:20:34.272] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.86
[2025-05-09 12:20:35.269] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 12:20:35.272] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 12:20:36.290] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:20:36.291] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 12:20:37.340] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:20:37.343] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:20:38.436] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 12:20:38.439] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.52
[2025-05-09 12:20:39.547] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.91
[2025-05-09 12:20:39.550] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.91
[2025-05-09 12:20:40.661] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:20:40.662] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.55
[2025-05-09 12:20:41.692] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:20:41.697] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:20:42.797] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 12:20:42.801] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.94
[2025-05-09 12:20:43.822] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.86
[2025-05-09 12:20:43.826] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.86
[2025-05-09 12:20:44.911] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.9
[2025-05-09 12:20:44.915] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.9
[2025-05-09 12:20:45.923] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 12:20:45.924] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.62
[2025-05-09 12:20:47.015] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.9
[2025-05-09 12:20:47.016] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.9
[2025-05-09 12:20:48.114] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:20:48.118] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:20:49.203] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 12:20:49.206] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.69
[2025-05-09 12:20:50.206] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 12:20:50.210] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 12:20:51.293] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:20:51.294] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.65
[2025-05-09 12:20:52.396] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 12:20:52.400] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 12:20:53.476] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 12:20:53.478] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.7
[2025-05-09 12:20:54.572] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:20:54.574] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.96
[2025-05-09 12:20:55.677] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 12:20:55.684] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.54
[2025-05-09 12:22:04.739] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:22:04.739] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.67
[2025-05-09 12:22:05.813] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.92
[2025-05-09 12:22:05.819] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.92
[2025-05-09 12:22:06.920] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 12:22:06.931] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.89
[2025-05-09 12:22:08.028] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:22:08.032] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.93
[2025-05-09 12:22:09.113] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 12:22:09.117] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.97
[2025-05-09 12:22:10.149] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.96
[2025-05-09 12:22:10.153] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.96
[2025-05-09 12:22:11.165] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.98
[2025-05-09 12:22:11.168] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.98
[2025-05-09 12:22:12.275] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 12:22:12.278] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.68
[2025-05-09 21:48:45.276] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:48:45.278] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.58
[2025-05-09 21:48:46.361] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:48:46.363] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.66
[2025-05-09 21:48:47.460] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:48:47.462] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.93
[2025-05-09 21:48:48.550] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 21:48:48.551] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.92
[2025-05-09 21:48:49.650] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 21:48:49.651] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_1 | confidence:0.91
[2025-05-09 21:48:50.731] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:48:50.732] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.61
[2025-05-09 21:48:51.737] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.97
[2025-05-09 21:48:51.738] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_3 | confidence:0.97
