[2025-05-11 16:17:21.383] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Person_2 | confidence:0.98
[2025-05-11 16:33:12.477] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-8.26
[2025-05-11 16:33:12.481] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-8.26
[2025-05-11 16:33:13.579] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-64.97
[2025-05-11 16:33:13.580] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-64.97
[2025-05-11 16:33:14.695] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-0.42
[2025-05-11 16:33:14.697] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-0.42
[2025-05-11 16:33:15.765] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:5.24
[2025-05-11 16:33:15.768] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:5.24
[2025-05-11 16:33:16.772] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:4.48
[2025-05-11 16:33:16.775] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:4.48
[2025-05-11 16:33:17.773] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:1.76
[2025-05-11 16:33:17.774] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:1.76
[2025-05-11 16:33:18.779] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:1.8
[2025-05-11 16:33:18.781] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:1.8
[2025-05-11 16:33:19.812] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:4.58
[2025-05-11 16:33:19.814] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:4.58
[2025-05-11 16:33:20.922] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:1.4
[2025-05-11 16:33:20.924] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:salmankhan | confidence:1.4
[2025-05-11 16:33:21.998] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:22.000] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:23.095] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:23.097] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:24.178] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:24.181] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:25.286] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:25.288] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:26.275] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:26.277] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:27.471] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:27.473] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:28.559] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-61.03
[2025-05-11 16:33:28.561] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-61.03
[2025-05-11 16:33:29.644] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-38.11
[2025-05-11 16:33:29.646] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-38.11
[2025-05-11 16:33:30.751] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-30.94
[2025-05-11 16:33:30.753] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-30.94
[2025-05-11 16:33:31.770] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-31.41
[2025-05-11 16:33:31.772] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-31.41
[2025-05-11 16:33:32.773] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-24.27
[2025-05-11 16:33:32.775] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-24.27
[2025-05-11 16:33:33.802] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:33.804] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:34.919] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-16.15
[2025-05-11 16:33:34.922] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-16.15
[2025-05-11 16:33:36.018] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:36.020] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:37.126] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:37.128] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:38.207] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:38.209] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:39.275] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:39.277] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:40.287] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:18.69
[2025-05-11 16:33:40.289] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:18.69
[2025-05-11 16:33:41.372] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:17.53
[2025-05-11 16:33:41.374] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:17.53
[2025-05-11 16:33:42.482] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:17.81
[2025-05-11 16:33:42.484] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:17.81
[2025-05-11 16:33:43.558] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:14.9
[2025-05-11 16:33:43.561] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:14.9
[2025-05-11 16:33:44.643] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:14.76
[2025-05-11 16:33:44.645] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:14.76
[2025-05-11 16:33:45.756] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-13.24
[2025-05-11 16:33:45.759] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-13.24
[2025-05-11 16:33:46.779] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:46.781] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:47.810] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:17.27
[2025-05-11 16:33:47.811] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:17.27
[2025-05-11 16:33:48.920] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:23.82
[2025-05-11 16:33:48.922] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:23.82
[2025-05-11 16:33:50.013] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-15.6
[2025-05-11 16:33:50.016] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-15.6
[2025-05-11 16:33:51.101] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-11.97
[2025-05-11 16:33:51.103] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-11.97
[2025-05-11 16:33:52.196] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-13.3
[2025-05-11 16:33:52.198] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-13.3
[2025-05-11 16:33:53.271] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-41.35
[2025-05-11 16:33:53.273] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-41.35
[2025-05-11 16:33:54.380] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-14.15
[2025-05-11 16:33:54.382] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-14.15
[2025-05-11 16:33:55.482] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-0.61
[2025-05-11 16:33:55.484] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Unknown | confidence:-0.61
[2025-05-11 16:33:56.549] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:56.551] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:57.772] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:57.774] [INFO] [FACE_RECOGNITION] :: face_recognized:False | person_name:Unknown | confidence:0.0
[2025-05-11 16:33:58.801] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:22.99
[2025-05-11 16:33:58.804] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:22.99
[2025-05-11 16:33:59.854] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:18.71
[2025-05-11 16:33:59.856] [INFO] [FACE_RECOGNITION] :: face_recognized:True | person_name:Shahrukh.Khan | confidence:18.71
