[2025-05-04 17:34:35.594] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746360275594
[2025-05-04 18:22:42.239] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363162239
[2025-05-04 18:22:42.347] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363162347
[2025-05-04 18:22:42.460] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363162460
[2025-05-04 18:22:42.570] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363162570
[2025-05-04 18:22:42.612] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363162612
[2025-05-04 18:22:42.679] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363162679
[2025-05-04 18:22:42.787] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363162787
[2025-05-04 18:22:42.896] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363162896
[2025-05-04 18:22:43.000] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363163000
[2025-05-04 18:22:43.111] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363163111
[2025-05-04 18:22:43.116] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363163116
[2025-05-04 18:22:43.223] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363163223
[2025-05-04 18:22:43.341] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363163341
[2025-05-04 18:22:43.445] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363163445
[2025-05-04 18:22:43.561] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363163561
[2025-05-04 18:22:43.613] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363163613
[2025-05-04 18:22:43.660] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363163660
[2025-05-04 18:22:43.766] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363163766
[2025-05-04 18:22:43.878] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363163878
[2025-05-04 18:22:43.987] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363163987
[2025-05-04 18:22:44.180] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363164180
[2025-05-04 18:22:44.192] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363164192
[2025-05-04 18:22:44.210] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363164210
[2025-05-04 18:22:44.327] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363164327
[2025-05-04 18:22:44.427] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363164427
[2025-05-04 18:22:44.546] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363164546
[2025-05-04 18:22:44.623] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363164623
[2025-05-04 18:22:44.645] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363164645
[2025-05-04 18:22:44.761] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363164761
[2025-05-04 18:22:44.861] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363164861
[2025-05-04 18:22:44.978] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363164978
[2025-05-04 18:22:45.078] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363165078
[2025-05-04 18:22:45.113] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363165113
[2025-05-04 18:22:45.190] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363165190
[2025-05-04 18:22:45.311] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363165311
[2025-05-04 18:22:45.406] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363165406
[2025-05-04 18:22:45.518] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363165518
[2025-05-04 18:22:45.626] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363165626
[2025-05-04 18:22:45.633] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363165633
[2025-05-04 18:22:45.736] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363165736
[2025-05-04 18:22:45.843] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363165843
[2025-05-04 18:22:45.956] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363165956
[2025-05-04 18:22:46.065] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363166065
[2025-05-04 18:22:46.128] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363166128
[2025-05-04 18:22:46.176] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363166176
[2025-05-04 18:22:46.287] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363166287
[2025-05-04 18:22:46.396] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363166396
[2025-05-04 18:22:46.505] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363166505
[2025-05-04 18:22:46.610] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363166610
[2025-05-04 18:22:46.630] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363166630
[2025-05-04 18:22:46.727] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363166727
[2025-05-04 18:22:46.833] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363166833
[2025-05-04 18:22:46.944] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363166944
[2025-05-04 18:22:47.052] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363167052
[2025-05-04 18:22:47.130] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363167130
[2025-05-04 18:22:47.164] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363167164
[2025-05-04 18:22:47.276] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363167276
[2025-05-04 18:22:47.378] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363167378
[2025-05-04 18:22:47.492] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363167492
[2025-05-04 18:22:47.594] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363167594
[2025-05-04 18:22:47.631] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363167631
[2025-05-04 18:22:47.711] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363167711
[2025-05-04 18:22:47.819] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363167819
[2025-05-04 18:22:47.935] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363167935
[2025-05-04 18:23:24.207] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363204207
[2025-05-04 18:23:24.277] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363204277
[2025-05-04 18:23:24.375] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363204375
[2025-05-04 18:23:24.486] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363204486
[2025-05-04 18:23:24.542] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363204542
[2025-05-04 18:23:24.594] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363204594
[2025-05-04 18:23:24.703] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363204703
[2025-05-04 18:23:24.812] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363204812
[2025-05-04 18:23:24.925] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363204924
[2025-05-04 18:23:25.034] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363205034
[2025-05-04 18:23:25.036] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363205036
[2025-05-04 18:23:25.143] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363205143
[2025-05-04 18:23:25.255] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746363205255
[2025-05-04 18:23:25.364] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363205364
[2025-05-04 18:23:25.476] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363205476
[2025-05-04 18:23:25.549] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363205549
[2025-05-04 18:23:25.578] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363205578
[2025-05-04 18:23:25.689] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363205688
[2025-05-04 18:23:25.798] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363205798
[2025-05-04 18:23:25.907] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363205907
[2025-05-04 18:23:26.022] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363206022
[2025-05-04 18:23:26.059] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363206059
[2025-05-04 18:23:26.127] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363206127
[2025-05-04 18:23:26.236] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363206236
[2025-05-04 18:23:26.374] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363206373
[2025-05-04 18:28:38.530] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363518530
[2025-05-04 18:28:38.624] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363518624
[2025-05-04 18:28:38.723] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363518723
[2025-05-04 18:28:38.841] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363518841
[2025-05-04 18:28:38.852] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363518852
[2025-05-04 18:28:38.940] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363518940
[2025-05-04 18:28:39.060] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363519060
[2025-05-04 18:28:39.158] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363519158
[2025-05-04 18:28:39.274] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363519274
[2025-05-04 18:28:39.357] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363519357
[2025-05-04 18:28:39.387] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363519387
[2025-05-04 18:28:39.493] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363519493
[2025-05-04 18:28:39.609] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363519609
[2025-05-04 18:28:39.706] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363519706
[2025-05-04 18:28:39.824] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363519824
[2025-05-04 18:28:39.859] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363519859
[2025-05-04 18:28:39.927] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363519927
[2025-05-04 18:28:40.040] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363520040
[2025-05-04 18:28:40.141] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363520141
[2025-05-04 18:28:40.257] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363520257
[2025-05-04 18:28:40.357] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363520357
[2025-05-04 18:28:40.363] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363520363
[2025-05-04 18:28:40.474] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363520474
[2025-05-04 18:28:40.590] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363520590
[2025-05-04 18:28:40.692] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363520692
[2025-05-04 18:28:40.808] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363520808
[2025-05-04 18:28:40.855] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363520855
[2025-05-04 18:28:40.907] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363520907
[2025-05-04 18:28:41.027] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363521027
[2025-05-04 18:28:41.140] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363521140
[2025-05-04 18:28:41.240] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363521240
[2025-05-04 18:28:41.357] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363521357
[2025-05-04 18:28:41.364] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363521364
[2025-05-04 18:28:41.459] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363521459
[2025-05-04 18:28:41.573] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363521573
[2025-05-04 18:28:41.673] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363521673
[2025-05-04 18:28:41.790] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363521790
[2025-05-04 18:28:41.844] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363521844
[2025-05-04 18:28:41.893] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363521893
[2025-05-04 18:28:42.001] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363522001
[2025-05-04 18:28:42.121] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363522121
[2025-05-04 18:28:42.224] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363522224
[2025-05-04 18:28:42.342] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363522342
[2025-05-04 18:28:42.351] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363522351
[2025-05-04 18:28:42.441] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363522441
[2025-05-04 18:28:42.557] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363522557
[2025-05-04 18:28:42.657] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363522657
[2025-05-04 18:28:42.784] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363522784
[2025-05-04 18:28:42.858] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363522858
[2025-05-04 18:28:42.890] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363522890
[2025-05-04 18:28:42.986] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363522986
[2025-05-04 18:28:43.106] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363523106
[2025-05-04 18:28:43.207] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363523207
[2025-05-04 18:28:43.316] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363523316
[2025-05-04 18:28:43.358] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363523358
[2025-05-04 18:28:43.425] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363523425
[2025-05-04 18:28:43.538] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363523538
[2025-05-04 18:28:43.657] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363523657
[2025-05-04 18:28:43.772] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363523772
[2025-05-04 18:28:43.850] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363523850
[2025-05-04 18:28:43.883] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363523883
[2025-05-04 18:28:43.990] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363523990
[2025-05-04 18:28:44.102] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363524102
[2025-05-04 18:28:44.207] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363524207
[2025-05-04 18:28:44.323] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363524323
[2025-05-04 18:28:44.356] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363524356
[2025-05-04 18:28:44.423] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363524423
[2025-05-04 18:28:44.540] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363524540
[2025-05-04 18:28:44.641] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363524641
[2025-05-04 18:28:44.757] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363524757
[2025-05-04 18:28:44.856] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363524856
[2025-05-04 18:28:44.862] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363524862
[2025-05-04 18:28:44.974] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363524974
[2025-05-04 18:28:45.078] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363525078
[2025-05-04 18:28:45.190] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363525190
[2025-05-04 18:28:45.303] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363525303
[2025-05-04 18:28:45.348] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746363525348
[2025-05-04 18:28:45.408] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363525408
[2025-05-04 18:28:45.523] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363525523
[2025-05-04 18:28:45.634] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363525634
[2025-05-04 18:28:45.740] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363525740
[2025-05-04 18:28:45.865] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363525865
[2025-05-04 18:28:45.889] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363525889
[2025-05-04 18:28:45.957] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363525957
[2025-05-04 18:28:46.073] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363526073
[2025-05-04 18:28:46.173] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363526173
[2025-05-04 18:28:46.291] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363526290
[2025-05-04 18:28:46.352] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363526352
[2025-05-04 18:28:46.391] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746363526391
[2025-05-04 18:28:46.507] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363526507
[2025-05-04 18:28:46.618] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363526618
[2025-05-04 18:28:46.722] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363526722
[2025-05-04 18:28:46.836] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363526836
[2025-05-04 18:28:46.843] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363526843
[2025-05-04 18:28:46.940] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363526940
[2025-05-04 18:28:47.056] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363527056
[2025-05-04 18:28:47.158] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363527158
[2025-05-04 18:28:47.266] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363527266
[2025-05-04 18:28:47.345] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363527345
[2025-05-04 18:28:47.378] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363527378
[2025-05-04 18:28:47.486] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363527486
[2025-05-04 18:28:47.598] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363527598
[2025-05-04 18:28:47.708] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363527708
[2025-05-04 18:28:47.819] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363527819
[2025-05-04 18:28:47.851] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363527851
[2025-05-04 18:28:47.924] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363527924
[2025-05-04 18:28:48.037] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746363528037
[2025-05-04 18:28:48.142] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363528142
[2025-05-04 18:28:48.259] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746363528259
[2025-05-04 18:28:48.349] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363528349
[2025-05-04 18:28:48.367] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363528367
[2025-05-04 18:28:48.474] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363528474
[2025-05-04 18:28:48.585] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363528585
[2025-05-04 18:28:48.690] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363528690
[2025-05-04 18:28:48.804] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363528804
[2025-05-04 18:28:48.851] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363528851
[2025-05-04 18:28:48.908] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363528908
[2025-05-04 18:28:49.023] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363529023
[2025-05-04 18:28:49.132] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363529132
[2025-05-04 18:28:49.239] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746363529239
[2025-05-04 18:28:49.352] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363529352
[2025-05-04 18:28:49.357] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363529357
[2025-05-04 18:28:49.456] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746363529456
[2025-05-04 18:28:49.573] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746363529573
[2025-05-04 18:28:49.673] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363529673
[2025-05-04 18:28:49.790] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746363529790
[2025-05-04 18:28:49.856] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363529856
[2025-05-04 18:28:49.891] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746363529891
[2025-05-04 18:28:50.007] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363530007
[2025-05-04 18:28:50.109] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746363530109
[2025-05-04 18:28:50.224] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363530224
[2025-05-04 18:28:50.339] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746363530339
[2025-05-04 18:28:50.344] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363530344
[2025-05-04 18:28:50.451] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746363530451
[2025-05-04 18:28:50.557] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363530557
[2025-05-04 18:28:50.656] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363530656
[2025-05-04 18:28:50.773] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363530773
[2025-05-04 18:28:50.846] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746363530846
[2025-05-04 18:28:50.880] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363530880
[2025-05-04 18:28:50.987] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746363530987
[2025-05-04 18:28:51.107] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746363531107
[2025-05-04 18:28:51.203] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746363531203
[2025-05-04 18:28:51.323] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746363531323
[2025-05-04 18:28:51.357] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363531357
[2025-05-04 18:28:51.425] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363531425
[2025-05-04 18:28:51.536] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363531536
[2025-05-04 18:28:51.647] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746363531647
[2025-05-04 18:28:51.753] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746363531753
[2025-05-04 18:28:51.843] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746363531843
[2025-05-04 18:28:51.861] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746363531861
[2025-05-04 18:28:51.970] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746363531970
