[2025-05-03 18:07:30.726] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275850726
[2025-05-03 18:07:43.811] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275863811
[2025-05-03 18:07:43.819] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275863819
[2025-05-03 18:07:43.824] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275863824
[2025-05-03 18:07:43.893] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275863893
[2025-05-03 18:07:43.898] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275863898
[2025-05-03 18:07:43.903] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275863903
[2025-05-03 18:07:43.907] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275863907
[2025-05-03 18:07:43.914] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275863914
[2025-05-03 18:07:43.922] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275863922
[2025-05-03 18:07:43.956] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275863956
[2025-05-03 18:07:43.959] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275863959
[2025-05-03 18:07:43.965] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275863965
[2025-05-03 18:07:43.970] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275863970
[2025-05-03 18:07:43.972] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275863972
[2025-05-03 18:07:43.983] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275863983
[2025-05-03 18:07:44.021] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275864021
[2025-05-03 18:07:44.022] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275864022
[2025-05-03 18:07:44.030] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275864030
[2025-05-03 18:07:44.033] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275864033
[2025-05-03 18:07:44.038] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275864038
[2025-05-03 18:07:44.047] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275864047
[2025-05-03 18:07:44.091] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275864091
[2025-05-03 18:07:44.100] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275864100
[2025-05-03 18:07:44.108] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275864108
[2025-05-03 18:07:44.117] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275864117
[2025-05-03 18:07:44.124] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864124
[2025-05-03 18:07:44.129] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275864129
[2025-05-03 18:07:44.135] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275864135
[2025-05-03 18:07:44.140] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275864140
[2025-05-03 18:07:44.146] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275864146
[2025-05-03 18:07:44.153] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275864153
[2025-05-03 18:07:44.158] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864158
[2025-05-03 18:07:44.164] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275864164
[2025-05-03 18:07:44.169] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275864169
[2025-05-03 18:07:44.176] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275864176
[2025-05-03 18:07:44.271] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275864271
[2025-05-03 18:07:44.284] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864284
[2025-05-03 18:07:44.295] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275864295
[2025-05-03 18:07:44.301] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275864301
[2025-05-03 18:07:44.307] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864307
[2025-05-03 18:07:44.318] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864318
[2025-05-03 18:07:44.406] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275864406
[2025-05-03 18:07:44.424] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275864424
[2025-05-03 18:07:44.431] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275864431
[2025-05-03 18:07:44.434] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275864434
[2025-05-03 18:07:44.442] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275864442
[2025-05-03 18:07:44.453] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275864453
[2025-05-03 18:07:44.525] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275864525
[2025-05-03 18:07:44.535] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275864535
[2025-05-03 18:07:44.550] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275864550
[2025-05-03 18:07:44.558] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275864558
[2025-05-03 18:07:44.562] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275864562
[2025-05-03 18:07:44.567] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275864567
[2025-05-03 18:07:44.589] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275864589
[2025-05-03 18:07:44.603] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275864603
[2025-05-03 18:07:44.609] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864609
[2025-05-03 18:07:44.616] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275864616
[2025-05-03 18:07:44.623] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275864623
[2025-05-03 18:07:44.632] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275864632
[2025-05-03 18:07:44.632] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275864632
[2025-05-03 18:07:44.639] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275864639
[2025-05-03 18:07:44.645] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275864645
[2025-05-03 18:07:44.651] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864651
[2025-05-03 18:07:44.656] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275864656
[2025-05-03 18:07:44.665] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275864665
[2025-05-03 18:07:44.670] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275864670
[2025-05-03 18:07:44.675] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275864675
[2025-05-03 18:07:44.709] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275864709
[2025-05-03 18:07:44.711] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275864711
[2025-05-03 18:07:44.720] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275864720
[2025-05-03 18:07:44.728] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275864728
[2025-05-03 18:07:44.735] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275864735
[2025-05-03 18:07:44.740] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275864740
[2025-05-03 18:07:44.774] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275864774
[2025-05-03 18:07:44.797] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275864797
[2025-05-03 18:07:44.801] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275864801
[2025-05-03 18:07:44.806] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275864806
[2025-05-03 18:07:44.813] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275864813
[2025-05-03 18:07:44.819] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275864819
[2025-05-03 18:07:44.839] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275864839
[2025-05-03 18:07:44.848] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275864848
[2025-05-03 18:07:44.854] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275864854
[2025-05-03 18:07:44.857] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275864857
[2025-05-03 18:07:44.864] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746275864864
[2025-05-03 18:07:44.868] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275864868
[2025-05-03 18:07:44.906] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275864906
[2025-05-03 18:07:44.911] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275864911
[2025-05-03 18:07:44.921] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275864921
[2025-05-03 18:07:44.933] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275864933
[2025-05-03 18:07:44.936] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275864936
[2025-05-03 18:07:44.941] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275864941
[2025-05-03 18:07:44.963] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275864963
[2025-05-03 18:07:44.967] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275864967
[2025-05-03 18:07:44.971] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746275864971
[2025-05-03 18:07:44.973] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275864973
[2025-05-03 18:07:44.982] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275864980
[2025-05-03 18:07:44.993] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275864993
[2025-05-03 18:07:45.032] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275865032
[2025-05-03 18:07:45.037] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275865037
[2025-05-03 18:07:45.041] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275865041
[2025-05-03 18:07:45.049] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275865049
[2025-05-03 18:07:45.056] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275865056
[2025-05-03 18:07:45.062] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275865062
[2025-05-03 18:07:45.096] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275865096
[2025-05-03 18:07:45.103] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275865103
[2025-05-03 18:07:45.109] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275865109
[2025-05-03 18:07:45.123] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275865123
[2025-05-03 18:07:45.126] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275865126
[2025-05-03 18:07:45.132] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275865132
[2025-05-03 18:07:45.136] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275865136
[2025-05-03 18:07:45.138] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275865138
[2025-05-03 18:07:45.147] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275865147
[2025-05-03 18:07:45.153] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275865153
[2025-05-03 18:07:45.158] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275865158
[2025-05-03 18:07:45.164] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275865164
[2025-05-03 18:07:45.168] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275865168
[2025-05-03 18:07:45.173] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275865173
[2025-05-03 18:07:45.203] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275865203
[2025-05-03 18:07:45.218] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275865218
[2025-05-03 18:07:45.224] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275865224
[2025-05-03 18:07:45.230] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275865230
[2025-05-03 18:07:45.236] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275865236
[2025-05-03 18:07:45.240] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275865240
[2025-05-03 18:07:45.270] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275865270
[2025-05-03 18:07:45.274] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746275865274
[2025-05-03 18:07:45.277] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275865277
[2025-05-03 18:07:45.284] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275865284
[2025-05-03 18:07:45.289] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275865289
[2025-05-03 18:07:45.298] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275865298
[2025-05-03 18:07:45.357] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746275865357
[2025-05-03 18:07:45.370] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275865370
[2025-05-03 18:07:45.389] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275865389
[2025-05-03 18:07:45.411] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275865411
[2025-05-03 18:07:45.443] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275865443
[2025-05-03 18:07:45.459] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275865459
[2025-05-03 18:07:45.525] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275865525
[2025-05-03 18:07:45.529] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275865529
[2025-05-03 18:07:45.535] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275865535
[2025-05-03 18:07:45.538] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275865538
[2025-05-03 18:07:45.557] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275865557
[2025-05-03 18:07:45.570] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275865570
[2025-05-03 18:07:45.580] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275865580
[2025-05-03 18:07:45.588] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275865588
[2025-05-03 18:07:45.590] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275865590
[2025-05-03 18:07:45.597] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275865597
[2025-05-03 18:07:45.602] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275865602
[2025-05-03 18:07:45.605] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275865605
[2025-05-03 18:07:45.618] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275865618
[2025-05-03 18:07:45.621] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275865621
[2025-05-03 18:07:45.676] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275865676
[2025-05-03 18:07:45.685] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275865685
[2025-05-03 18:07:45.690] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275865690
[2025-05-03 18:07:45.697] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275865697
[2025-05-03 18:07:45.704] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275865704
[2025-05-03 18:07:45.707] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275865707
[2025-05-03 18:07:45.780] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275865780
[2025-05-03 18:07:45.785] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275865785
[2025-05-03 18:07:45.790] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275865790
[2025-05-03 18:07:45.796] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275865796
[2025-05-03 18:07:45.799] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275865799
[2025-05-03 18:07:45.799] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275865799
[2025-05-03 18:07:45.868] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275865868
[2025-05-03 18:07:45.874] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275865874
[2025-05-03 18:07:45.882] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275865882
[2025-05-03 18:07:45.895] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275865895
[2025-05-03 18:07:45.901] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275865901
[2025-05-03 18:07:45.904] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275865904
[2025-05-03 18:07:45.972] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275865972
[2025-05-03 18:07:45.977] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275865977
[2025-05-03 18:07:45.987] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275865987
[2025-05-03 18:07:45.992] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275865992
[2025-05-03 18:07:45.999] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275865999
[2025-05-03 18:07:46.004] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866004
[2025-05-03 18:07:46.037] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746275866037
[2025-05-03 18:07:46.042] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275866042
[2025-05-03 18:07:46.044] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275866044
[2025-05-03 18:07:46.051] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275866051
[2025-05-03 18:07:46.054] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275866054
[2025-05-03 18:07:46.064] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866064
[2025-05-03 18:07:46.100] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275866100
[2025-05-03 18:07:46.103] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275866103
[2025-05-03 18:07:46.108] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275866108
[2025-05-03 18:07:46.113] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275866113
[2025-05-03 18:07:46.119] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275866119
[2025-05-03 18:07:46.123] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275866123
[2025-05-03 18:07:46.128] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275866128
[2025-05-03 18:07:46.135] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275866135
[2025-05-03 18:07:46.168] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275866168
[2025-05-03 18:07:46.171] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275866171
[2025-05-03 18:07:46.176] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275866176
[2025-05-03 18:07:46.182] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275866182
[2025-05-03 18:07:46.190] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746275866190
[2025-05-03 18:07:46.198] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275866198
[2025-05-03 18:07:46.226] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746275866226
[2025-05-03 18:07:46.232] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275866232
[2025-05-03 18:07:46.237] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275866237
[2025-05-03 18:07:46.242] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275866242
[2025-05-03 18:07:46.248] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866248
[2025-05-03 18:07:46.256] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866256
[2025-05-03 18:07:46.291] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275866291
[2025-05-03 18:07:46.297] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275866297
[2025-05-03 18:07:46.301] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866301
[2025-05-03 18:07:46.305] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275866305
[2025-05-03 18:07:46.311] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275866311
[2025-05-03 18:07:46.325] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866325
[2025-05-03 18:07:46.357] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746275866357
[2025-05-03 18:07:46.361] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275866361
[2025-05-03 18:07:46.365] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275866365
[2025-05-03 18:07:46.374] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275866374
[2025-05-03 18:07:46.380] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275866380
[2025-05-03 18:07:46.385] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275866385
[2025-05-03 18:07:46.403] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275866403
[2025-05-03 18:07:46.407] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275866407
[2025-05-03 18:07:46.412] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275866412
[2025-05-03 18:07:46.416] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275866416
[2025-05-03 18:07:46.420] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746275866420
[2025-05-03 18:07:46.428] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746275866428
[2025-05-03 18:07:46.488] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746275866488
[2025-05-03 18:07:46.502] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275866502
[2025-05-03 18:07:46.504] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866504
[2025-05-03 18:07:46.511] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746275866511
[2025-05-03 18:07:46.522] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275866522
[2025-05-03 18:07:46.534] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746275866534
[2025-05-03 18:07:46.548] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275866548
[2025-05-03 18:07:46.555] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746275866555
[2025-05-03 18:07:46.566] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275866566
[2025-05-03 18:07:46.573] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746275866573
[2025-05-03 18:07:46.577] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746275866577
[2025-05-03 18:07:46.585] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746275866585
[2025-05-03 18:07:46.594] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275866594
[2025-05-03 18:07:46.602] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275866602
[2025-05-03 18:07:46.610] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746275866610
[2025-05-03 18:07:46.616] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275866616
[2025-05-03 18:07:46.623] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746275866623
[2025-05-03 18:07:46.628] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746275866628
[2025-05-03 18:07:46.634] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746275866634
[2025-05-03 18:07:46.636] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746275866636
[2025-05-03 18:07:46.690] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746275866690
[2025-05-03 18:07:46.700] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746275866700
[2025-05-03 18:07:46.704] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746275866704
